id,user_id,tour_id,action_type,search_query,created_at
1640,114,6,view,,2026-04-15 13:00:00
1641,114,102,click,,2026-03-20 00:00:00
1642,114,,search,tour Đà Lạt 5 ngày dưới 8 triệu,2026-08-04 08:00:00
1643,114,,search,tour Côn Đảo 5 ngày dưới 8 triệu,2026-03-07 08:00:00
1644,115,180,save,,2026-05-22 13:00:00
1645,115,87,view,,2026-02-09 15:00:00
1646,115,162,view,,2026-06-27 21:00:00
1647,115,81,save,,2026-03-16 01:00:00
1648,115,226,save,,2026-01-01 00:00:00
1649,115,21,view,,2025-12-18 09:00:00
1650,115,41,view,,2026-06-24 08:00:00
1651,115,86,view,,2026-04-26 21:00:00
1652,115,,search,tour Hội An 3 ngày dưới 6 triệu,2026-05-19 08:00:00
1653,115,,search,tour Côn Đảo 3 ngày dưới 6 triệu,2026-05-09 08:00:00
1654,116,189,view,,2026-07-23 17:00:00
1655,116,187,save,,2026-01-20 03:00:00
1656,116,188,view,,2025-12-18 13:00:00
1657,116,18,save,,2026-06-18 16:00:00
1658,116,213,click,,2026-05-05 17:00:00
1659,116,47,click,,2026-08-06 12:00:00
1660,116,78,view,,2025-12-18 10:00:00
1661,116,48,view,,2026-01-10 05:00:00
1662,116,,search,tour Hà Nội 4 ngày dưới 4 triệu,2026-08-06 08:00:00
1663,116,,search,tour TP. Hồ Chí Minh 4 ngày dưới 4 triệu,2026-03-06 08:00:00
1664,117,240,click,,2026-05-17 07:00:00
1665,117,2,click,,2026-03-16 16:00:00
1666,117,169,save,,2026-04-13 11:00:00
1667,117,201,view,,2026-06-23 04:00:00
1668,117,49,view,,2026-05-16 05:00:00
1669,117,217,click,,2026-06-14 20:00:00
1670,117,1,view,,2026-04-10 07:00:00
1671,117,184,view,,2026-07-13 17:00:00
1672,117,63,view,,2026-07-15 07:00:00
1673,117,183,click,,2026-08-03 22:00:00
1674,117,226,view,,2026-02-03 11:00:00
1675,117,,search,tour Phú Quốc 5 ngày dưới 6 triệu,2026-06-10 08:00:00
1676,117,,search,tour Cao Bằng 5 ngày dưới 6 triệu,2026-07-09 08:00:00
1677,118,188,view,,2026-05-07 09:00:00
1678,118,73,click,,2026-07-11 15:00:00
1679,118,91,view,,2026-06-18 08:00:00
1680,118,80,click,,2026-04-09 23:00:00
1681,118,203,view,,2026-07-02 07:00:00
1682,118,86,view,,2026-01-26 03:00:00
1683,118,70,save,,2026-05-15 07:00:00
1684,118,232,view,,2026-05-16 05:00:00
1685,118,219,view,,2026-01-07 05:00:00
1686,118,212,click,,2026-05-31 10:00:00
1687,118,171,save,,2026-03-01 04:00:00
1688,118,,search,tour Hà Nội 3 ngày dưới 10 triệu,2026-04-13 08:00:00
1689,118,,search,tour TP. Hồ Chí Minh 3 ngày dưới 10 triệu,2026-06-30 08:00:00
1690,119,158,save,,2026-07-18 14:00:00
1691,119,236,view,,2026-01-30 14:00:00
1692,119,13,view,,2026-01-06 00:00:00
1693,119,211,view,,2026-07-25 18:00:00
1694,119,69,view,,2026-04-11 15:00:00
1695,119,1,click,,2026-03-31 11:00:00
1696,119,148,save,,2026-01-29 23:00:00
1697,119,75,view,,2026-04-13 04:00:00
1698,119,80,view,,2026-03-16 22:00:00
1699,119,12,save,,2026-05-05 15:00:00
1700,119,159,click,,2025-12-31 13:00:00
1701,119,64,view,,2026-01-14 14:00:00
1702,119,141,view,,2026-03-01 06:00:00
1703,119,128,view,,2026-01-24 01:00:00
1704,119,184,view,,2025-12-17 18:00:00
1705,119,201,save,,2026-06-09 12:00:00
1706,119,25,view,,2026-06-24 02:00:00
1707,119,188,click,,2026-07-12 17:00:00
1708,119,,search,tour Hà Nội 2 ngày dưới 18 triệu,2026-05-12 08:00:00
1709,119,,search,tour Hạ Long 2 ngày dưới 18 triệu,2026-06-07 08:00:00
1710,120,50,click,,2026-05-12 01:00:00
1711,120,213,click,,2026-06-29 10:00:00
1712,120,122,view,,2026-06-18 18:00:00
1713,120,131,click,,2026-06-03 18:00:00
1714,120,140,view,,2026-02-15 12:00:00
1715,120,133,view,,2026-06-27 02:00:00
1716,120,208,view,,2026-02-06 15:00:00
1717,120,46,view,,2026-08-06 14:00:00
1718,120,72,click,,2026-02-21 07:00:00
1719,120,137,click,,2026-01-05 22:00:00
1720,120,,search,tour Hà Nội 2 ngày dưới 10 triệu,2026-06-23 08:00:00
1721,120,,search,tour Hội An 2 ngày dưới 10 triệu,2026-06-03 08:00:00
